step, time, x, y, vx, vy, ax, ay
10403, 10403, 9567499.571661131, -31977213.386390913, -1603.3037167586942, -1697.00524200749, -0.10255335226620961,0.3427614921060225
10404, 10404, 9565896.16539102, -31978910.048871428, -1603.4062701109603, -1696.662480515384, -0.10252542112016715,0.34274376002391704
10405, 10405, 9564292.656595489, -31980606.368608184, -1603.5087955320805, -1696.31973675536, -0.10249749614486811,0.3427260327209369
10406, 10406, 9562689.04530246, -31982302.345618907, -1603.6112930282254, -1695.977010722639, -0.10246957733783076,0.3427083101960916
10407, 10407, 9561085.331539854, -31983997.97992132, -1603.7137626055633, -1695.634302412443, -0.10244166469657434,0.34269059244839073
10408, 10408, 9559481.515335584, -31985693.27153314, -1603.8162042702597, -1695.2916118199946, -0.10241375821861919,0.3426728794768441
10409, 10409, 9557877.596717555, -31987388.22047208, -1603.9186180284782, -1694.9489389405178, -0.10238585790148674,0.3426551712804621
10410, 10410, 9556273.575713668, -31989082.826755848, -1604.0210038863797, -1694.6062837692373, -0.10235796374269958,0.34263746785825555
10411, 10411, 9554669.452351818, -31990777.09040215, -1604.1233618501224, -1694.263646301379, -0.10233007573978119,0.3426197692092351
10412, 10412, 9553065.226659892, -31992471.01142868, -1604.225691925862, -1693.9210265321697, -0.10230219389025626,0.34260207533241216
10413, 10413, 9551460.898665773, -31994164.589853138, -1604.3279941197522, -1693.5784244568372, -0.10227431819165055,0.34258438622679843
10414, 10414, 9549856.468397334, -31995857.82569321, -1604.4302684379438, -1693.2358400706105, -0.10224644864149084,0.3425667018914058
10415, 10415, 9548251.935882447, -31997550.718966577, -1604.5325148865852, -1692.893273368719, -0.1022185852373051,0.34254902232524687
10416, 10416, 9546647.301148975, -31999243.269690923, -1604.6347334718225, -1692.5507243463937, -0.10219072797662221,0.3425313475273339
10417, 10417, 9545042.564224776, -32000935.477883924, -1604.7369241997992, -1692.2081929988665, -0.10216287685697222,0.34251367749668
10418, 10418, 9543437.7251377, -32002627.343563244, -1604.8390870766561, -1691.8656793213697, -0.10213503187588635,0.34249601223229886
10419, 10419, 9541832.78391559, -32004318.866746552, -1604.941222108532, -1691.5231833091375, -0.10210719303089659,0.3424783517332035
10420, 10420, 9540227.740586288, -32006010.04745151, -1605.0433293015628, -1691.1807049574043, -0.10207936031953636,0.34246069599840845
10421, 10421, 9538622.595177626, -32007700.885695774, -1605.1454086618824, -1690.8382442614059, -0.10205153373933992,0.3424430450269278
10422, 10422, 9537017.34771743, -32009391.381496992, -1605.2474601956217, -1690.4958012163788, -0.10202371328784267,0.34242539881777617
10423, 10423, 9535411.998233521, -32011081.53487281, -1605.3494839089094, -1690.153375817561, -0.10199589896258113,0.34240775736996887
10424, 10424, 9533806.546753714, -32012771.34584087, -1605.451479807872, -1689.810968060191, -0.10196809076109271,0.3423901206825207
10425, 10425, 9532200.993305815, -32014460.81441881, -1605.553447898633, -1689.4685779395086, -0.1019402886809162,0.342372488754448
10426, 10426, 9530595.337917628, -32016149.940624263, -1605.655388187314, -1689.1262054507542, -0.10191249271959121,0.3423548615847665
10427, 10427, 9528989.580616947, -32017838.72447485, -1605.7573006800335, -1688.7838505891696, -0.10188470287465842,0.3423372391724925
10428, 10428, 9527383.721431565, -32019527.1659882, -1605.8591853829082, -1688.441513349997, -0.10185691914365973,0.3423196215166427
10429, 10429, 9525777.760389263, -32021215.26518193, -1605.961042302052, -1688.0991937284803, -0.10182914152413791,0.34230200861623405
10430, 10430, 9524171.69751782, -32022903.02207365, -1606.0628714435761, -1687.756891719864, -0.10180137001363702,0.3422844004702841
10431, 10431, 9522565.532845005, -32024590.43668097, -1606.1646728135897, -1687.4146073193936, -0.10177360460970201,0.34226679707781044
10432, 10432, 9520959.266398586, -32026277.50902149, -1606.2664464181994, -1687.0723405223157, -0.10174584530987892,0.3422491984378309
10433, 10433, 9519352.898206323, -32027964.239112813, -1606.3681922635092, -1686.7300913238778, -0.101718092111715,0.3422316045493643
10434, 10434, 9517746.428295968, -32029650.626972534, -1606.4699103556209, -1686.3878597193284, -0.10169034501275838,0.342214015411429
10435, 10435, 9516139.856695268, -32031336.672618236, -1606.5716007006336, -1686.045645703917, -0.10166260401055832,0.34219643102304403
10436, 10436, 9514533.183431964, -32033022.376067508, -1606.673263304644, -1685.703449272894, -0.10163486910266524,0.3421788513832291
10437, 10437, 9512926.408533791, -32034707.73733793, -1606.7748981737466, -1685.3612704215107, -0.10160714028663038,0.3421612764910034
10438, 10438, 9511319.532028478, -32036392.756447073, -1606.8765053140332, -1685.0191091450197, -0.10157941756000634,0.34214370634538743
10439, 10439, 9509712.553943746, -32038077.43341251, -1606.9780847315933, -1684.6769654386742, -0.10155170092034653,0.34212614094540134
10440, 10440, 9508105.474307314, -32039761.76825181, -1607.0796364325136, -1684.3348392977289, -0.10152399036520553,0.34210858029006574
10441, 10441, 9506498.293146892, -32041445.76098253, -1607.1811604228787, -1683.992730717439, -0.10149628589213905,0.34209102437840194
10442, 10442, 9504891.010490183, -32043129.411622223, -1607.282656708771, -1683.6506396930606, -0.10146858749870372,0.3420734732094311
10443, 10443, 9503283.626364887, -32044812.720188443, -1607.3841252962695, -1683.3085662198512, -0.1014408951824573,0.342055926782175
10444, 10444, 9501676.140798695, -32046495.686698735, -1607.4855661914519, -1682.966510293069, -0.10141320894095866,0.3420383850956559
10445, 10445, 9500068.553819295, -32048178.31117064, -1607.586979400393, -1682.6244719079732, -0.10138552877176761,0.34202084814889583
10446, 10446, 9498460.865454366, -32049860.5936217, -1607.6883649291647, -1682.2824510598243, -0.10135785467244504,0.34200331594091765
10447, 10447, 9496853.075731583, -32051542.534069445, -1607.789722783837, -1681.9404477438834, -0.10133018664055299,0.34198578847074446
10448, 10448, 9495245.184678612, -32053224.1325314, -1607.8910529704776, -1681.5984619554126, -0.10130252467365447,0.3419682657373995
10449, 10449, 9493637.192323117, -32054905.389025092, -1607.9923554951513, -1681.2564936896752, -0.10127486876931352,0.3419507477399066
10450, 10450, 9492029.098692752, -32056586.303568035, -1608.0936303639205, -1680.9145429419352, -0.10124721892509536,0.34193323447728974
10451, 10451, 9490420.903815169, -32058266.876177743, -1608.1948775828455, -1680.572609707458, -0.10121957513856616,0.34191572594857345
10452, 10452, 9488812.607718011, -32059947.106871724, -1608.2960971579841, -1680.2306939815094, -0.10119193740729321,0.3418982221527823
10453, 10453, 9487204.210428916, -32061626.995667484, -1608.3972890953914, -1679.8887957593565, -0.10116430572884473,0.3418807230889414
10454, 10454, 9485595.711975515, -32063306.54258252, -1608.4984534011203, -1679.5469150362676, -0.10113668010079013,0.34186322875607605
10455, 10455, 9483987.112385433, -32064985.747634325, -1608.599590081221, -1679.2050518075116, -0.1011090605206998,0.34184573915321204
10456, 10456, 9482378.411686292, -32066664.610840395, -1608.7006991417418, -1678.8632060683583, -0.1010814469861452,0.3418282542793754
10457, 10457, 9480769.609905703, -32068343.13221821, -1608.801780588728, -1678.521377814079, -0.10105383949469883,0.3418107741335925
10458, 10458, 9479160.707071275, -32070021.311785247, -1608.9028344282226, -1678.1795670399454, -0.10102623804393426,0.34179329871489017
10459, 10459, 9477551.703210609, -32071699.149558987, -1609.0038606662665, -1677.8377737412304, -0.1009986426314261,0.3417758280222953
10460, 10460, 9475942.5983513, -32073376.6455569, -1609.1048593088979, -1677.4959979132082, -0.10097105325474998,0.3417583620548353
10461, 10461, 9474333.392520938, -32075053.79979645, -1609.2058303621527, -1677.1542395511533, -0.10094346991148263,0.34174090081153796
10462, 10462, 9472724.085747106, -32076730.612295102, -1609.3067738320642, -1676.8124986503417, -0.10091589259920171,0.34172344429143103
10463, 10463, 9471114.678057382, -32078407.083070308, -1609.4076897246634, -1676.4707752060503, -0.10088832131548615,0.34170599249354333
10464, 10464, 9469505.169479337, -32080083.21213952, -1609.508578045979, -1676.1290692135567, -0.10086075605791571,0.34168854541690336
10465, 10465, 9467895.560040535, -32081758.99952019, -1609.609438802037, -1675.7873806681398, -0.10083319682407127,0.34167110306054
10466, 10466, 9466285.849768536, -32083434.445229754, -1609.7102719988611, -1675.4457095650794, -0.10080564361153481,0.34165366542348297
10467, 10467, 9464676.038690893, -32085109.549285654, -1609.8110776424726, -1675.1040558996558, -0.10077809641788923,0.34163623250476166
10468, 10468, 9463066.126835154, -32086784.31170532, -1609.9118557388904, -1674.762419667151, -0.10075055524071863,0.34161880430340624
10469, 10469, 9461456.11422886, -32088458.732506186, -1610.012606294131, -1674.4208008628477, -0.10072302007760801,0.34160138081844704
10470, 10470, 9459846.000899546, -32090132.811705668, -1610.1133293142086, -1674.0791994820293, -0.1006954909261435,0.34158396204891467
10471, 10471, 9458235.786874741, -32091806.549321186, -1610.2140248051348, -1673.7376155199804, -0.10066796778391227,0.3415665479938404
10472, 10472, 9456625.472181968, -32093479.945370156, -1610.3146927729188, -1673.3960489719866, -0.10064045064850252,0.34154913865225556
10473, 10473, 9455015.056848744, -32095152.99986999, -1610.4153332235674, -1673.0544998333344, -0.10061293951750336,0.3415317340231915
10474, 10474, 9453404.540902581, -32096825.71283809, -1610.515946163085, -1672.7129680993112, -0.10058543438850522,0.34151433410568066
10475, 10475, 9451793.924370984, -32098498.084291857, -1610.6165315974733, -1672.3714537652056, -0.10055793525909928,0.34149693889875515
10476, 10476, 9450183.207281452, -32100170.11424868, -1610.7170895327324, -1672.029956826307, -0.10053044212687796,0.3414795484014477
10477, 10477, 9448572.389661476, -32101841.80272596, -1610.8176199748593, -1671.6884772779056, -0.10050295498943464,0.34146216261279144
10478, 10478, 9446961.471538546, -32103513.149741076, -1610.9181229298488, -1671.3470151152928, -0.10047547384436369,0.3414447815318195
10479, 10479, 9445350.452940142, -32105184.15531141, -1611.0185984036932, -1671.005570333761, -0.10044799868926062,0.3414274051575658
10480, 10480, 9443739.333893739, -32106854.81945434, -1611.1190464023825, -1670.6641429286033, -0.1004205295217219,0.3414100334890641
10481, 10481, 9442128.114426807, -32108525.142187234, -1611.2194669319042, -1670.3227328951143, -0.10039306633934508,0.34139266652534894
10482, 10482, 9440516.794566808, -32110195.123527464, -1611.3198599982436, -1669.981340228589, -0.10036560913972878,0.34137530426545504
10483, 10483, 9438905.374341201, -32111864.763492387, -1611.4202256073834, -1669.6399649243235, -0.10033815792047249,0.34135794670841707
10484, 10484, 9437293.853777437, -32113534.062099364, -1611.520563765304, -1669.298606977615, -0.10031071267917697,0.34134059385327076
10485, 10485, 9435682.232902959, -32115203.019365747, -1611.620874477983, -1668.9572663837616, -0.10028327341344381,0.34132324569905154
10486, 10486, 9434070.511745207, -32116871.635308884, -1611.7211577513965, -1668.6159431380627, -0.10025584012087574,0.34130590224479535
10487, 10487, 9432458.690331616, -32118539.90994612, -1611.8214135915173, -1668.2746372358179, -0.10022841279907647,0.3412885634895387
10488, 10488, 9430846.768689612, -32120207.843294792, -1611.9216420043163, -1667.9333486723283, -0.10020099144565082,0.341271229432318
10489, 10489, 9429234.746846616, -32121875.435372233, -1612.021842995762, -1667.592077442896, -0.10017357605820455,0.3412539000721705
10490, 10490, 9427622.624830045, -32123542.686195776, -1612.1220165718203, -1667.2508235428238, -0.10014616663434452,0.3412365754081333
10491, 10491, 9426010.402667306, -32125209.595782742, -1612.2221627384547, -1666.9095869674156, -0.10011876317167859,0.3412192554392442
10492, 10492, 9424398.080385804, -32126876.164150454, -1612.3222815016263, -1666.5683677119764, -0.10009136566781561,0.34120194016454103
10493, 10493, 9422785.658012938, -32128542.391316228, -1612.4223728672941, -1666.2271657718118, -0.10006397412036552,0.34118462958306206
10494, 10494, 9421173.135576095, -32130208.27729737, -1612.5224368414144, -1665.8859811422287, -0.10003658852693932,0.3411673236938461
10495, 10495, 9419560.513102666, -32131873.82211119, -1612.6224734299415, -1665.544813818535, -0.10000920888514894,0.341150022495932
10496, 10496, 9417947.790620027, -32133539.025774986, -1612.7224826388267, -1665.203663796039, -0.09998183519260744,0.34113272598835914
10497, 10497, 9416334.968155554, -32135203.888306055, -1612.8224644740194, -1664.8625310700509, -0.09995446744692878,0.34111543417016693
10498, 10498, 9414722.045736613, -32136868.40972169, -1612.9224189414663, -1664.5214156358807, -0.09992710564572804,0.3410981470403954
10499, 10499, 9413109.023390565, -32138532.59003918, -1613.022346047112, -1664.1803174888403, -0.09989974978662132,0.34108086459808495
10500, 10500, 9411495.901144769, -32140196.429275803, -1613.1222457968986, -1663.8392366242422, -0.09987239986722574,0.341063586842276
10501, 10501, 9409882.679026572, -32141859.92744884, -1613.222118196766, -1663.4981730374, -0.09984505588515939,0.3410463137720096
10502, 10502, 9408269.35706332, -32143523.084575564, -1613.3219632526511, -1663.157126723628, -0.09981771783804146,0.3410290453863269
10503, 10503, 9406655.93528235, -32145185.90067324, -1613.4217809704892, -1662.8160976782417, -0.09979038572349216,0.3410117816842697
10504, 10504, 9405042.413710993, -32146848.375759136, -1613.5215713562127, -1662.4750858965574, -0.09976305953913261,0.3409945226648796
10505, 10505, 9403428.792376578, -32148510.50985051, -1613.6213344157518, -1662.1340913738925, -0.09973573928258513,0.3409772683271991
10506, 10506, 9401815.071306422, -32150172.302964617, -1613.7210701550343, -1661.7931141055653, -0.09970842495147288,0.3409600186702706
10507, 10507, 9400201.250527842, -32151833.7551187, -1613.820778579986, -1661.452154086895, -0.09968111654342021,0.3409427736931372
10508, 10508, 9398587.330068145, -32153494.866330016, -1613.9204596965294, -1661.111211313202, -0.09965381405605232,0.3409255333948418
10509, 10509, 9396973.309954634, -32155155.636615798, -1614.0201135105854, -1660.7702857798072, -0.0996265174869956,0.3409082977744282
10510, 10510, 9395359.190214606, -32156816.06599328, -1614.1197400280723, -1660.4293774820328, -0.09959922683387738,0.3408910668309404
10511, 10511, 9393744.97087535, -32158476.154479694, -1614.2193392549061, -1660.088486415202, -0.09957194209432599,0.3408738405634224
10512, 10512, 9392130.651964154, -32160135.902092267, -1614.3189111970005, -1659.7476125746384, -0.09954466326597076,0.3408566189709187
10513, 10513, 9390516.233508294, -32161795.30884822, -1614.4184558602665, -1659.4067559556674, -0.09951739034644216,0.3408394020524743
10514, 10514, 9388901.715535045, -32163454.374764774, -1614.5179732506128, -1659.065916553615, -0.09949012333337151,0.34082218980713436
10515, 10515, 9387287.09807167, -32165113.099859137, -1614.6174633739463, -1658.7250943638078, -0.09946286222439121,0.3408049822339443
10516, 10516, 9385672.381145434, -32166771.484148517, -1614.7169262361706, -1658.3842893815738, -0.09943560701713473,0.34078777933195
